7.155414819717407227e-01,9.685005545616149902e-01,2.181923240423202515e-01,6.568035483360290527e-01,6.566861271858215332e-01,9.943888783454895020e-01,1.852866560220718384e-01,6.232725977897644043e-01,7.334135770797729492e-01,9.960794448852539062e-01,2.067005634307861328e-01,7.334472537040710449e-01,6.828213930130004883e-01,8.792113661766052246e-01,1.939872950315475464e-01,7.359573245048522949e-01,7.337993383407592773e-01,9.672811031341552734e-01,2.019001394510269165e-01,6.899262666702270508e-01
7.202492952346801758e-01,9.674980044364929199e-01,2.321458458900451660e-01,6.362813711166381836e-01,6.347192525863647461e-01,9.927379488945007324e-01,1.890647709369659424e-01,6.570938825607299805e-01,7.312541007995605469e-01,9.956619739532470703e-01,2.033919692039489746e-01,7.330201864242553711e-01,6.821229457855224609e-01,8.515555858612060547e-01,1.946293711662292480e-01,7.346425056457519531e-01,7.337993383407592773e-01,9.676812291145324707e-01,2.062868475914001465e-01,7.050298452377319336e-01
7.233067750930786133e-01,9.670981168746948242e-01,2.410109788179397583e-01,6.375918388366699219e-01,6.163690686225891113e-01,9.910871386528015137e-01,1.539015471935272217e-01,6.554512381553649902e-01,7.296519279479980469e-01,9.960794448852539062e-01,2.002180963754653931e-01,7.260020971298217773e-01,6.802506446838378906e-01,8.263403177261352539e-01,1.946293711662292480e-01,7.346425056457519531e-01,7.346021533012390137e-01,9.686843156814575195e-01,1.985962837934494019e-01,6.885126829147338867e-01
7.249191999435424805e-01,9.674980044364929199e-01,2.400634139776229858e-01,6.407960057258605957e-01,6.097284555435180664e-01,9.930627346038818359e-01,1.391817331314086914e-01,6.538159847259521484e-01,7.304052114486694336e-01,9.958707094192504883e-01,2.002180963754653931e-01,7.260020971298217773e-01,6.789104938507080078e-01,8.051918745040893555e-01,1.940423399209976196e-01,7.321549654006958008e-01,7.349851727485656738e-01,9.678840637207031250e-01,2.094507217407226562e-01,7.095268368721008301e-01
7.268806695938110352e-01,9.668954014778137207e-01,2.536804080009460449e-01,6.258476972579956055e-01,6.128038763999938965e-01,9.930627346038818359e-01,1.434588730335235596e-01,6.803590655326843262e-01,7.319623231887817383e-01,9.958707094192504883e-01,2.052067369222640991e-01,7.331649661064147949e-01,6.779842376708984375e-01,7.842466831207275391e-01,1.946341842412948608e-01,7.346643805503845215e-01,7.346946001052856445e-01,9.674784541130065918e-01,2.052273452281951904e-01,7.082248330116271973e-01
7.280449867248535156e-01,9.673007726669311523e-01,2.590526342391967773e-01,6.047958731651306152e-01,6.192511320114135742e-01,9.930627346038818359e-01,1.514332592487335205e-01,6.507542729377746582e-01,7.319623231887817383e-01,9.962824583053588867e-01,2.076099514961242676e-01,7.276018857955932617e-01,6.769099235534667969e-01,7.641149759292602539e-01,1.949508786201477051e-01,7.346607446670532227e-01,7.343850731849670410e-01,9.672811031341552734e-01,2.047355175018310547e-01,7.019283771514892578e-01
7.268502712249755859e-01,9.673007726669311523e-01,2.472600042819976807e-01,6.355439424514770508e-01,6.161824464797973633e-01,9.914119243621826172e-01,1.497142165899276733e-01,6.633179783821105957e-01,7.334084510803222656e-01,9.966942071914672852e-01,2.029373049736022949e-01,7.327885031700134277e-01,6.769099235534667969e-01,7.427632808685302734e-01,1.947548836469650269e-01,7.345623970031738281e-01,7.334188222885131836e-01,9.672811031341552734e-01,2.037148922681808472e-01,7.079414129257202148e-01
7.244195938110351562e-01,9.666982293128967285e-01,2.496733963489532471e-01,6.309455037117004395e-01,6.262978911399841309e-01,9.914119243621826172e-01,1.775249540805816650e-01,6.578797698020935059e-01,7.340874671936035156e-01,9.966942071914672852e-01,2.055405974388122559e-01,7.300413846969604492e-01,6.745226383209228516e-01,7.256823182106018066e-01,1.945791542530059814e-01,7.343584299087524414e-01,7.333620786666870117e-01,9.672811031341552734e-01,2.000018209218978882e-01,6.803083419799804688e-01
7.218430042266845703e-01,9.683032631874084473e-01,2.448248267173767090e-01,6.196538209915161133e-01,6.432137489318847656e-01,9.907533526420593262e-01,1.885554343461990356e-01,6.516221165657043457e-01,7.344528436660766602e-01,9.966942071914672852e-01,2.095049917697906494e-01,7.469006776809692383e-01,6.736594438552856445e-01,7.045338749885559082e-01,1.939564049243927002e-01,7.340087890625000000e-01,7.316374778747558594e-01,9.678840637207031250e-01,1.985408812761306763e-01,6.878766417503356934e-01
7.204391956329345703e-01,9.673007726669311523e-01,2.398215979337692261e-01,6.268129348754882812e-01,6.642578244209289551e-01,9.933964610099792480e-01,2.005615830421447754e-01,6.516221165657043457e-01,7.344963550567626953e-01,9.954588413238525391e-01,2.080061733722686768e-01,7.399477362632751465e-01,6.712450385093688965e-01,6.890792846679687500e-01,1.945762634277343750e-01,7.339650988578796387e-01,7.302825450897216797e-01,9.676812291145324707e-01,2.017310112714767456e-01,7.026185989379882812e-01
7.189278602600097656e-01,9.674980044364929199e-01,2.354485988616943359e-01,6.402161717414855957e-01,6.858655810356140137e-01,9.920794367790222168e-01,2.005615830421447754e-01,6.299660205841064453e-01,7.334979772567749023e-01,9.958707094192504883e-01,2.038753777742385864e-01,7.210977673530578613e-01,6.695655584335327148e-01,6.750478744506835938e-01,1.947490870952606201e-01,7.347080707550048828e-01,7.280640602111816406e-01,9.690845608711242676e-01,1.981374919414520264e-01,7.026185989379882812e-01
7.171185612678527832e-01,9.678978919982910156e-01,2.341586053371429443e-01,6.434270739555358887e-01,6.858655810356140137e-01,9.930627346038818359e-01,2.055253088474273682e-01,6.180914640426635742e-01,7.326091527938842773e-01,9.956619739532470703e-01,2.093345820903778076e-01,7.282823324203491211e-01,6.673845052719116211e-01,6.616267561912536621e-01,1.945096403360366821e-01,7.340670824050903320e-01,7.254788279533386230e-01,9.680814146995544434e-01,1.981374919414520264e-01,7.116186618804931641e-01
7.154536247253417969e-01,9.674980044364929199e-01,2.297915667295455933e-01,6.497147679328918457e-01,6.911032795906066895e-01,9.920794367790222168e-01,2.222043871879577637e-01,6.280180215835571289e-01,7.336499691009521484e-01,9.964911937713623047e-01,2.049640715122222900e-01,7.468065619468688965e-01,6.643811464309692383e-01,6.465786695480346680e-01,1.943561285734176636e-01,7.342455387115478516e-01,7.218109369277954102e-01,9.680814146995544434e-01,1.994671970605850220e-01,6.808207631111145020e-01
7.119587063789367676e-01,9.674980044364929199e-01,2.255122363567352295e-01,6.690002083778381348e-01,6.858573555946350098e-01,9.907533526420593262e-01,2.190970480442047119e-01,5.980444550514221191e-01,7.347128391265869141e-01,9.958707094192504883e-01,2.117348164319992065e-01,7.285683155059814453e-01,6.606488227844238281e-01,6.465786695480346680e-01,1.947529464960098267e-01,7.337319850921630859e-01,7.172824144363403320e-01,9.674784541130065918e-01,2.009602189064025879e-01,7.151029109954833984e-01
7.095446586608886719e-01,9.674980044364929199e-01,2.193383276462554932e-01,6.690002083778381348e-01,6.699748039245605469e-01,9.910871386528015137e-01,1.936330795288085938e-01,6.384958624839782715e-01,7.355197668075561523e-01,9.969029426574707031e-01,2.069353610277175903e-01,7.289012670516967773e-01,6.568325757980346680e-01,6.323445439338684082e-01,1.946052312850952148e-01,7.368386983871459961e-01,7.145919799804687500e-01,9.464022517204284668e-01,1.959514468908309937e-01,6.977779865264892578e-01
7.087273597717285156e-01,9.670981168746948242e-01,2.172168940305709839e-01,6.680449843406677246e-01,6.520584821701049805e-01,9.930627346038818359e-01,1.875061094760894775e-01,6.338734626770019531e-01,7.352700233459472656e-01,9.962824583053588867e-01,2.066114246845245361e-01,7.074344158172607422e-01,6.525073647499084473e-01,6.205497980117797852e-01,1.946438401937484741e-01,7.329052686691284180e-01,7.108490467071533203e-01,9.215108752250671387e-01,1.959047913551330566e-01,6.980372071266174316e-01
7.062166929244995117e-01,9.666982293128967285e-01,2.098516076803207397e-01,6.605171561241149902e-01,6.379245519638061523e-01,9.930627346038818359e-01,1.742107570171356201e-01,6.585986614227294922e-01,7.357357144355773926e-01,9.954588413238525391e-01,2.050839215517044067e-01,7.315072417259216309e-01,6.483730077743530273e-01,6.085524559020996094e-01,1.941495090723037720e-01,7.360410690307617188e-01,7.057914733886718750e-01,8.954158425331115723e-01,1.959494948387145996e-01,6.978141665458679199e-01
7.037633657455444336e-01,9.677006602287292480e-01,2.062360197305679321e-01,6.705285310745239258e-01,6.372600793838500977e-01,9.900948405265808105e-01,1.860575675964355469e-01,6.347561478614807129e-01,7.350674271583557129e-01,9.964911937713623047e-01,2.091116905212402344e-01,7.222994565963745117e-01,6.447507143020629883e-01,5.977749824523925781e-01,1.946940571069717407e-01,7.343074679374694824e-01,7.057914733886718750e-01,8.695203065872192383e-01,1.959475576877593994e-01,6.977960467338562012e-01
7.029824256896972656e-01,9.673007726669311523e-01,2.068711668252944946e-01,6.705285310745239258e-01,6.406251788139343262e-01,9.927379488945007324e-01,1.860575675964355469e-01,6.347561478614807129e-01,7.344799637794494629e-01,9.964911937713623047e-01,2.097080498933792114e-01,7.395170331001281738e-01,6.411716938018798828e-01,5.865905284881591797e-01,1.946052312850952148e-01,7.317398190498352051e-01,7.023610472679138184e-01,8.456326127052307129e-01,1.959864348173141479e-01,6.978684067726135254e-01
7.029608488082885742e-01,9.681006073951721191e-01,2.051235437393188477e-01,6.622533202171325684e-01,6.406251788139343262e-01,9.937302470207214355e-01,1.929623186588287354e-01,6.375200152397155762e-01,7.330451011657714844e-01,9.964911937713623047e-01,2.032959014177322388e-01,7.262228727340698242e-01,6.383178234100341797e-01,5.743898749351501465e-01,1.946052312850952148e-01,7.317398190498352051e-01,7.023610472679138184e-01,8.456326127052307129e-01,1.959864348173141479e-01,6.978684067726135254e-01
7.022206187248229980e-01,9.674980044364929199e-01,2.041511088609695435e-01,6.565287113189697266e-01,6.400637030601501465e-01,9.917456507682800293e-01,1.794873178005218506e-01,6.287033557891845703e-01,7.319623231887817383e-01,9.964911937713623047e-01,2.055326551198959351e-01,7.232078909873962402e-01,6.355901956558227539e-01,5.640189051628112793e-01,1.939206868410110474e-01,7.343329787254333496e-01,6.842323541641235352e-01,8.456326127052307129e-01,1.959864348173141479e-01,6.978684067726135254e-01
7.018716335296630859e-01,9.678978919982910156e-01,2.026194483041763306e-01,6.779658794403076172e-01,6.381679773330688477e-01,9.920794367790222168e-01,1.836928874254226685e-01,6.341043710708618164e-01,7.319858670234680176e-01,9.960794448852539062e-01,1.999129801988601685e-01,7.434332966804504395e-01,6.316822767257690430e-01,5.552749037742614746e-01,1.951565295457839966e-01,7.339214086532592773e-01,6.842323541641235352e-01,7.538958787918090820e-01,1.959864348173141479e-01,6.985887289047241211e-01
7.008280754089355469e-01,9.678978919982910156e-01,2.026194483041763306e-01,6.779658794403076172e-01,6.356421113014221191e-01,9.904196262359619141e-01,1.827172040939331055e-01,6.577159762382507324e-01,7.312669157981872559e-01,9.960794448852539062e-01,2.038496434688568115e-01,7.140073180198669434e-01,6.301684975624084473e-01,5.473437905311584473e-01,1.946274340152740479e-01,7.340306639671325684e-01,6.842323541641235352e-01,7.538958787918090820e-01,1.959864348173141479e-01,6.985887289047241211e-01
7.012045383453369141e-01,9.668954014778137207e-01,1.977049857378005981e-01,6.643815636634826660e-01,6.315766572952270508e-01,9.910871386528015137e-01,1.771143674850463867e-01,6.341379284858703613e-01,7.304317951202392578e-01,9.960794448852539062e-01,2.016316801309585571e-01,7.461406588554382324e-01,6.287612915039062500e-01,5.394132733345031738e-01,1.952762454748153687e-01,7.364671826362609863e-01,6.821287870407104492e-01,7.538958787918090820e-01,1.959718465805053711e-01,6.978231668472290039e-01
7.012045383453369141e-01,9.674980044364929199e-01,2.000009715557098389e-01,6.592233777046203613e-01,6.276836395263671875e-01,9.910871386528015137e-01,1.724122017621994019e-01,6.531083583831787109e-01,7.291197776794433594e-01,9.960794448852539062e-01,2.047976404428482056e-01,7.461406588554382324e-01,6.311500072479248047e-01,5.322962403297424316e-01,1.941871643066406250e-01,7.343912124633789062e-01,6.813611984252929688e-01,7.356289625167846680e-01,1.959728300571441650e-01,6.975609660148620605e-01
7.031801939010620117e-01,9.668954014778137207e-01,2.067646682262420654e-01,6.596155762672424316e-01,6.241012811660766602e-01,9.917456507682800293e-01,1.614212989807128906e-01,6.411479711532592773e-01,7.281705141067504883e-01,9.964911937713623047e-01,2.047976404428482056e-01,7.340517044067382812e-01,6.348631381988525391e-01,5.239586830139160156e-01,1.947471499443054199e-01,7.343912124633789062e-01,6.857282519340515137e-01,7.175625562667846680e-01,1.959368586540222168e-01,6.977719664573669434e-01
7.060472965240478516e-01,9.674980044364929199e-01,2.105350792407989502e-01,6.613282561302185059e-01,6.211699843406677246e-01,9.914119243621826172e-01,1.611700654029846191e-01,6.647930741310119629e-01,7.281705141067504883e-01,9.971116781234741211e-01,1.986321359872817993e-01,7.284597158432006836e-01,6.370517015457153320e-01,5.154179334640502930e-01,1.947471499443054199e-01,7.368751168251037598e-01,6.925824880599975586e-01,7.000980973243713379e-01,1.959553360939025879e-01,6.976694464683532715e-01
7.095245718955993652e-01,9.673007726669311523e-01,2.116899788379669189e-01,6.530497074127197266e-01,6.191241741180419922e-01,9.933964610099792480e-01,1.593987047672271729e-01,6.447722911834716797e-01,7.281705141067504883e-01,9.971116781234741211e-01,1.986321359872817993e-01,7.284597158432006836e-01,6.370517015457153320e-01,5.083009004592895508e-01,1.947751492261886597e-01,7.339942455291748047e-01,6.995801925659179688e-01,6.876524686813354492e-01,1.964053660631179810e-01,6.976483464241027832e-01
7.127916812896728516e-01,9.673007726669311523e-01,2.208808213472366333e-01,6.407993435859680176e-01,6.142747402191162109e-01,9.910871386528015137e-01,1.470914185047149658e-01,6.556300520896911621e-01,7.281705141067504883e-01,9.971116781234741211e-01,1.986321359872817993e-01,7.284597158432006836e-01,6.352666616439819336e-01,5.007768273353576660e-01,1.946332305669784546e-01,7.345296144485473633e-01,7.039942741394042969e-01,6.740025281906127930e-01,1.959349215030670166e-01,6.978955268859863281e-01
7.148106098175048828e-01,9.674980044364929199e-01,2.306940555572509766e-01,6.513001322746276855e-01,6.118944287300109863e-01,9.937302470207214355e-01,1.440442800521850586e-01,6.509256362915039062e-01,7.329212427139282227e-01,9.962824583053588867e-01,1.996257156133651733e-01,7.396835684776306152e-01,6.321246623992919922e-01,4.934565424919128418e-01,1.945926696062088013e-01,7.344458699226379395e-01,7.054686546325683594e-01,6.589471101760864258e-01,1.959776878356933594e-01,6.977418065071105957e-01
7.146461009979248047e-01,9.677006602287292480e-01,2.279423475265502930e-01,6.355105042457580566e-01,6.154947280883789062e-01,9.914119243621826172e-01,1.391555666923522949e-01,6.546652317047119141e-01,7.329212427139282227e-01,9.962824583053588867e-01,1.996257156133651733e-01,7.396835684776306152e-01,6.294932961463928223e-01,4.869492053985595703e-01,1.947066038846969604e-01,7.318308353424072266e-01,7.044728398323059082e-01,6.452971696853637695e-01,1.960175335407257080e-01,6.976996064186096191e-01
7.134553194046020508e-01,9.677006602287292480e-01,2.176360785961151123e-01,6.458804607391357422e-01,6.181005239486694336e-01,9.927379488945007324e-01,1.481373012065887451e-01,6.443066000938415527e-01,7.329212427139282227e-01,9.962824583053588867e-01,1.996257156133651733e-01,7.396835684776306152e-01,6.269338130950927734e-01,4.869492053985595703e-01,1.942837089300155640e-01,7.336555123329162598e-01,7.056888341903686523e-01,6.316466331481933594e-01,1.959426999092102051e-01,6.977809667587280273e-01
7.118276357650756836e-01,9.678978919982910156e-01,2.251374572515487671e-01,6.311733722686767578e-01,6.176196932792663574e-01,9.920794367790222168e-01,1.553999781608581543e-01,6.385704278945922852e-01,7.335491180419921875e-01,9.962824583053588867e-01,2.023785859346389771e-01,7.359555363655090332e-01,6.327116489410400391e-01,4.804418981075286865e-01,1.945299208164215088e-01,7.323662638664245605e-01,7.023477554321289062e-01,6.187997460365295410e-01,1.959426999092102051e-01,6.977809667587280273e-01
7.097243070602416992e-01,9.678978919982910156e-01,2.204054594039916992e-01,6.541188359260559082e-01,6.196632385253906250e-01,9.930627346038818359e-01,1.593987047672271729e-01,6.468319892883300781e-01,7.340235114097595215e-01,9.969029426574707031e-01,2.100953757762908936e-01,7.224406003952026367e-01,6.469046473503112793e-01,4.759680032730102539e-01,1.947008073329925537e-01,7.318344712257385254e-01,6.960874795913696289e-01,6.071571111679077148e-01,1.959582418203353882e-01,6.966446638107299805e-01
7.112013101577758789e-01,9.673007726669311523e-01,2.243997603654861450e-01,6.502241492271423340e-01,6.240743994712829590e-01,9.924041628837585449e-01,1.606675982475280762e-01,6.482884287834167480e-01,7.334775328636169434e-01,9.962824583053588867e-01,2.100953757762908936e-01,7.224406003952026367e-01,6.606103181838989258e-01,4.710876345634460449e-01,1.945164054632186890e-01,7.315868139266967773e-01,6.939951181411743164e-01,5.967187881469726562e-01,1.959446370601654053e-01,6.979286670684814453e-01
7.206605672836303711e-01,9.674980044364929199e-01,2.243997603654861450e-01,6.502241492271423340e-01,6.246141791343688965e-01,9.937302470207214355e-01,1.578173190355300903e-01,6.327187418937683105e-01,7.318395376205444336e-01,9.956619739532470703e-01,2.081359624862670898e-01,7.370341420173645020e-01,6.889094710350036621e-01,4.660040140151977539e-01,1.947606652975082397e-01,7.343256473541259766e-01,6.943714618682861328e-01,5.868822932243347168e-01,1.958445161581039429e-01,6.977086663246154785e-01
7.206605672836303711e-01,9.666982293128967285e-01,2.388997077941894531e-01,6.058852076530456543e-01,6.220427751541137695e-01,9.920794367790222168e-01,1.660567224025726318e-01,6.464334130287170410e-01,7.298555970191955566e-01,9.964911937713623047e-01,1.984152048826217651e-01,7.088568210601806641e-01,7.295253276824951172e-01,4.605134129524230957e-01,1.947606652975082397e-01,7.343256473541259766e-01,6.996839046478271484e-01,5.746377706527709961e-01,1.958445161581039429e-01,6.977056264877319336e-01
7.312645316123962402e-01,9.674980044364929199e-01,2.572467625141143799e-01,5.781803131103515625e-01,6.178743243217468262e-01,9.927379488945007324e-01,1.535057723522186279e-01,6.522516012191772461e-01,7.298555970191955566e-01,9.958707094192504883e-01,2.045440524816513062e-01,7.386845946311950684e-01,7.693016529083251953e-01,4.560400545597076416e-01,1.946901977062225342e-01,7.369515895843505859e-01,7.058981657028198242e-01,5.662067532539367676e-01,1.960048973560333252e-01,6.977568864822387695e-01
7.358804941177368164e-01,9.685005545616149902e-01,2.728382945060729980e-01,5.748119354248046875e-01,6.072100400924682617e-01,9.933964610099792480e-01,1.418489217758178711e-01,6.663649678230285645e-01,7.288603186607360840e-01,9.964911937713623047e-01,2.024172246456146240e-01,7.241634726524353027e-01,7.693016529083251953e-01,6.128225326538085938e-01,1.947374939918518066e-01,7.360920906066894531e-01,7.164668440818786621e-01,5.573739409446716309e-01,1.959864348173141479e-01,6.977357864379882812e-01
7.348831295967102051e-01,9.670981168746948242e-01,2.667009234428405762e-01,5.737864971160888672e-01,6.019671559333801270e-01,9.917456507682800293e-01,1.343415528535842896e-01,6.723246574401855469e-01,7.278476357460021973e-01,9.954588413238525391e-01,1.954830288887023926e-01,7.456085085868835449e-01,7.667407989501953125e-01,7.970581054687500000e-01,1.948234289884567261e-01,7.357242107391357422e-01,7.282376289367675781e-01,5.471367239952087402e-01,1.959456056356430054e-01,6.977478265762329102e-01
7.323610782623291016e-01,9.666982293128967285e-01,2.633850276470184326e-01,5.692514181137084961e-01,6.019671559333801270e-01,9.937302470207214355e-01,1.248074471950531006e-01,6.795544624328613281e-01,7.260181903839111328e-01,9.969029426574707031e-01,2.024756669998168945e-01,7.326328754425048828e-01,7.518922686576843262e-01,9.800709486007690430e-01,1.992522180080413818e-01,7.721704840660095215e-01,7.282376289367675781e-01,5.385050773620605469e-01,1.959397792816162109e-01,6.977508664131164551e-01
7.301080822944641113e-01,9.673007726669311523e-01,2.601915597915649414e-01,5.806203484535217285e-01,6.062632799148559570e-01,9.920794367790222168e-01,1.333252638578414917e-01,6.652623414993286133e-01,7.236244678497314453e-01,9.969029426574707031e-01,1.973295062780380249e-01,7.206200361251831055e-01,7.675220966339111328e-01,9.806817770004272461e-01,2.083472609519958496e-01,7.541603446006774902e-01,7.416596412658691406e-01,5.300740003585815430e-01,1.959893554449081421e-01,6.977357864379882812e-01
7.314451932907104492e-01,9.685005545616149902e-01,2.700746953487396240e-01,5.872265100479125977e-01,6.091371178627014160e-01,9.943888783454895020e-01,1.451493501663208008e-01,6.439191699028015137e-01,7.204548120498657227e-01,9.958707094192504883e-01,1.974661946296691895e-01,7.543240785598754883e-01,7.808321714401245117e-01,9.806817770004272461e-01,3.022533357143402100e-01,7.202636599540710449e-01,7.536985874176025391e-01,5.236502885818481445e-01,1.959358900785446167e-01,6.977447867393493652e-01
7.359620332717895508e-01,9.685005545616149902e-01,2.714939713478088379e-01,5.750231742858886719e-01,6.079947948455810547e-01,9.920794367790222168e-01,1.365062743425369263e-01,6.425112485885620117e-01,7.179934978485107422e-01,9.890505075454711914e-01,1.997237801551818848e-01,7.296758294105529785e-01,8.299455642700195312e-01,9.806817770004272461e-01,3.323635160923004150e-01,7.632109522819519043e-01,7.857604026794433594e-01,5.174272060394287109e-01,1.958921551704406738e-01,6.978231668472290039e-01
7.335249185562133789e-01,9.674980044364929199e-01,2.616099119186401367e-01,5.911378264427185059e-01,6.036597490310668945e-01,9.917456507682800293e-01,1.369681358337402344e-01,6.644093990325927734e-01,7.146391868591308594e-01,9.545549154281616211e-01,1.997267603874206543e-01,7.296758294105529785e-01,8.560429811477661133e-01,9.806817770004272461e-01,3.872661888599395752e-01,7.074909210205078125e-01,8.030627965927124023e-01,5.330849885940551758e-01,1.959417164325714111e-01,6.976905465126037598e-01
